auction_id,bidder_id,entered,k,e0,e2,c,score,b0,b2,winner
7,5,0,0.0717177019969421,NaN,NaN,NaN,NaN,NaN,NaN,0
7,6,1,0.056872063424169,1.16609222300838,0.982445468397951,0.154562034859966,0.154562034859966,0.0744917385073243,0.0800702963526412,0
7,7,1,0.0157124246599018,1.23006953458905,0.997409603088155,0.157122601875355,0.157122601875355,0.0486408283115844,0.10848177356377,0
7,8,1,0.0203533334891982,1.29603412075782,1.0007097475944,0.159473534781382,0.159473534781382,0.0447259809119828,0.114747553869399,0
7,9,1,0.0238043649092996,1.61538112001303,1.0012274895904,0.170825368448264,0.170825368448264,0.0550948098662655,0.115730558581998,0
8,1,1,0.0087126869004628,2.15488244803325,1.01543671225698,0.189779855803936,0.189779855803936,0.0470711247891644,0.142708731014771,0
8,2,1,0,0.947454382631031,0.998140083374507,0.147078719332665,0.147078719332665,0.0372100280193201,0.109868691313345,0
8,3,1,0,0.619653848235435,0.987085149593243,0.13527035418441,0.13527035418441,0.0463909820465016,0.0888793721379088,0
8,4,1,0,2.41650274887498,1.00943459110615,0.19922217239818,0.19922217239818,0.0679092976641635,0.131312874734016,0
8,5,1,0.0301348005704393,1.20465041211027,0.992863787169778,0.156176977569757,0.156176977569757,0.0563260635942471,0.0998509139755101,0
8,6,1,0.0170336204651085,2.16945649522998,1.02546098395001,0.189908771200034,0.189908771200034,0.0281675753845302,0.161741195815504,0
8,7,1,0,1.46292618176676,1.01170858224715,0.165276882756156,0.165276882756156,0.0296465216576717,0.135630361098484,0
8,8,1,0.056871701208409,0.45411962738706,1.00177137691455,0.129540974002814,0.129540974002814,0.0127777701903623,0.116763203812451,1
8,9,1,0,2.36470621446653,1.00547495585222,0.197436849950397,0.197436849950397,0.07364188982422,0.123794960126177,0
9,1,1,0.000301567261659072,2.22044604925031e-16,0.990037098438494,0.113266838360181,0.113266838360181,0.0265983360060376,0.0866685023541437,0
9,2,1,0.0211065672162455,2.22044604925031e-16,0.987955649063867,0.113205385919717,0.113205385919717,0.0321216280011478,0.0810837579185693,0
9,3,1,0.0144962783353597,0.777843426621196,0.987670020457703,0.140848379844156,0.140848379844156,0.0605309930842417,0.0803173867599139,0
9,4,1,0.0175367671148564,2.22044604925031e-16,0.996350018659046,0.113382127358477,0.113382127358477,0.00977540565403935,0.103606721704438,0
9,5,1,0,0.314885325181232,0.995316339864961,0.124564744127375,0.124564744127375,0.0237314897788167,0.100833254348559,0
9,6,1,0.030318840249174,0.576782835265366,1.0110704455802,0.133740216223949,0.133740216223949,0,0.133740216223949,0
9,7,1,0,0.63450243525708,1.01154140759002,0.135777861383801,0.135777861383801,0,0.135777861383801,0
9,8,1,0,2.22044604925031e-16,0.97959293301532,0.112841312909756,0.112841312909756,0.0541955890302277,0.0586457238795283,1
9,9,1,0.0206895471727506,2.22044604925031e-16,0.982036234072598,0.112967085401625,0.112967085401625,0.0477657315123515,0.0652013538892731,0
10,1,1,0.0175952082629781,0.446577135362863,1.00640098310228,0.129220850316194,0.129220850316194,0,0.129220850316194,0
10,2,1,0,1.46417500115412,1.0107354338352,0.16529680806022,0.16529680806022,0.0230925262431973,0.142204281817023,0
10,3,1,0.0113332374960586,0.555047411897667,1.0165442154687,0.132764737912156,0.132764737912156,0,0.132764737912156,0
10,4,1,0.0113702730761093,0.970490826480141,1.01335094911855,0.147661820162232,0.147661820162232,0,0.147661820162232,0
10,5,0,0.060315064670353,NaN,NaN,NaN,NaN,NaN,NaN,0
10,6,1,0.040568071373737,0.210439523953929,1.00143221047175,0.120878373249447,0.120878373249447,0.00363560409053024,0.117242769158917,1
10,7,1,0,2.41162984879613,1.02131208098397,0.198524101849567,0.198524101849567,0.0279415793550628,0.170582522494504,0
10,8,1,0.053654026075779,1.48197715529026,1.009646040658,0.165959461704326,0.165959461704326,0.0266781347084429,0.139281326995883,0
10,9,0,0.0659278313956817,NaN,NaN,NaN,NaN,NaN,NaN,0
11,1,1,0.0508123986750439,1.66631200534682,1.00125835912784,0.172635267486096,0.172635267486096,0.05585895950436,0.116776307981736,0
11,2,1,0.0445448251081591,1.06185370653525,1.01682464752037,0.150769147848693,0.150769147848693,0,0.150769147848693,0
11,3,0,0.0730477045264047,NaN,NaN,NaN,NaN,NaN,NaN,0
11,4,1,0.00361926952110515,1.59026254225365,1.00846040168725,0.169837807248016,0.169837807248016,0.0337376725142112,0.136100134733805,0
11,5,1,0.0315995213033415,1.77162738994235,1.00765020774598,0.176302838481275,0.176302838481275,0.042376538076761,0.133926300404514,0
11,6,1,0.0245766626288806,0.90246996163577,0.988428087183766,0.145303161049133,0.145303161049133,0.0629518026818472,0.0823513583672863,0
11,7,1,0,1.38088395844667,1.0107313058727,0.162335930372106,0.162335930372106,0.0201427243063754,0.14219320606573,0
11,8,1,0.0549948082786624,1.54158652823643,1.01396249224089,0.167941863953648,0.167941863953648,0.0170790499166449,0.150862814037004,0
11,9,1,0.00359792926474799,2.22044604925031e-16,0.979443420205565,0.11283309645493,0.11283309645493,0.054588530942503,0.0582445655124267,1
12,1,1,0.0285722394684849,1.25744522477641,1.01457603308689,0.157900484705642,0.157900484705642,0.0168258720099944,0.141074612695647,0
12,2,1,0.0509635028287994,2.22044604925031e-16,0.980985767691557,0.113056782201065,0.113056782201065,0.0357579293173144,0.0772988528837508,0
12,3,1,0.0163449996141476,0.782091026035735,0.994273802741205,0.141172208434128,0.141172208434128,0.0386441850831467,0.102528023350981,0
12,4,1,0.0504327490962045,0.151083355528412,0.991064864658298,0.118695222839855,0.118695222839855,0.0222598117983664,0.0964354110414883,0
12,5,0,0.0635943293851233,NaN,NaN,NaN,NaN,NaN,NaN,0
12,6,1,0.0239589928203231,2.32279837971505,1.01430675603443,0.195781172666594,0.195781172666594,0.0552178196593817,0.140563353007212,0
12,7,1,0.00584324986897319,2.22044604925031e-16,0.965282894125223,0.112255807126918,0.112255807126918,0.0647710292776022,0.0474847778493154,1
12,8,1,0.0229135649825708,2.22044604925031e-16,0.978473661059775,0.112960101421293,0.112960101421293,0.0404308300601902,0.0725292713611024,0
12,9,1,0.019661605730109,2.22044604925031e-16,0.990291440115761,0.113310520852434,0.113310520852434,0.0183435631642286,0.0949669576882051,0
13,1,1,0.002608901038764,1.3950381528709,0.988236037572669,0.162862229295977,0.162862229295977,0.0717977373180668,0.0910644919779101,0
13,2,1,0.040066980933972,0.0727506447377266,0.99487399383131,0.115961341169909,0.115961341169909,0.0122937721096795,0.10366756906023,0
13,3,1,0.0546491136579306,0.946874212415044,1.00677616841078,0.147017788881288,0.147017788881288,0.0207522969322242,0.126265491949063,0
13,4,1,0.0492827255703782,0.867961232351524,1.00198735753826,0.144252272388958,0.144252272388958,0.0270789995216886,0.11717327286727,0
13,5,1,0.0443058334364144,2.59740753981995,1.01616398989212,0.205489805106411,0.205489805106411,0.061400237017893,0.144089568088518,0
13,6,1,0.0506936522805241,2.22044604925031e-16,0.988479724348247,0.1132740094557,0.1132740094557,0.0217468444656632,0.0915271649900368,1
13,7,1,0.0298448890458518,0.585970098583035,1.00299268867599,0.13422273472682,0.13422273472682,0.0151407017942087,0.119082032932611,0
13,8,1,0,2.76051345552624,1.02270823704382,0.211046723640771,0.211046723640771,0.0545319981566554,0.156514725484116,0
13,9,1,0.0274064208242704,0.516343485232344,0.989316007338717,0.131647648311017,0.131647648311017,0.0385326845195339,0.0931149637914831,0
14,1,1,0,1.13506436382538,1.01382107981625,0.153570197069575,0.153570197069575,0.0139289674654652,0.13964122960411,0
14,2,1,0.0425553893906661,0.476656938464801,1.0029895542838,0.13033666968501,0.13033666968501,0.0112605878290144,0.119076081855995,0
14,3,1,0,2.22044604925031e-16,0.973613873384313,0.112739057780136,0.112739057780136,0.049436764767651,0.0633022930124849,0
14,4,1,0.0176762598180738,2.22044604925031e-16,0.987531645834138,0.113252418992604,0.113252418992604,0.0235253120517374,0.0897271069408667,0
14,5,1,0.040207297149667,0.444489553248718,0.978139468310756,0.128747940313621,0.128747940313621,0.056853180059871,0.0718947602537497,0
14,6,1,0.0446678705929038,1.28172290187052,1.00471012934489,0.158944188215359,0.158944188215359,0.0366013568847035,0.122342831330655,0
14,7,1,0.0485741147885334,0.701697090749607,1.00749754100871,0.138291967387562,0.138291967387562,0.010656849893735,0.127635117493827,0
14,8,1,0,2.22044604925031e-16,0.968524547603219,0.112459505689951,0.112459505689951,0.0588200008334829,0.053639504856468,1
14,9,1,0.0344169923898511,1.37477623776967,0.993033797600705,0.162227226719214,0.162227226719214,0.0620535244513009,0.100173702267913,0
15,1,1,0.0199431862172216,2.63769923982015,1.02080793195362,0.20675918126216,0.20675918126216,0.0538524475451798,0.15290673371698,0
15,2,1,0,2.22044604925031e-16,0.982362862581024,0.113104696626731,0.113104696626731,0.0331912388306599,0.0799134577960716,0
15,3,1,0,0.845335285910316,0.991220282238276,0.143378492629847,0.143378492629847,0.0466479998396861,0.0967304927901609,0
15,4,1,0.018969521974012,0.900788637631558,1.00896032449337,0.145346817692681,0.145346817692681,0.0149344036495077,0.130412414043173,0
15,5,1,0,2.22044604925031e-16,0.966701020490093,0.112347374082411,0.112347374082411,0.0621700873956565,0.0501772866867542,1
15,6,1,0.0123333311750704,0.127339862495463,0.993712018402614,0.117889397257398,0.117889397257398,0.0164279990914939,0.101461398165904,0
15,7,1,0.000155640898054067,1.5712805274911,0.989083285016301,0.169145887967762,0.169145887967762,0.0764727796591865,0.0926731083085753,0
15,8,1,0.0371016665670573,2.22044604925031e-16,0.999741894875334,0.113399936758019,0.113399936758019,0.000489984997984041,0.112909951760035,0
15,9,1,0.0467643951536459,0.438377001869873,0.993046209667811,0.12893839790242,0.12893839790242,0.028741129610207,0.100197268292213,0
16,1,1,0.00402466464156703,1.71839835450446,1.02423487768828,0.173701128809955,0.173701128809955,0,0.173701128809955,0
16,2,1,0.00894991227397219,2.22044604925031e-16,0.972475776380936,0.112383663293061,0.112383663293061,0.0728340084294419,0.0395496548636187,1
16,3,1,0.00294523514914347,2.22044604925031e-16,0.981104654527408,0.112921020275859,0.112921020275859,0.0502191908740513,0.0627018294018081,0
16,4,1,0.020728996966057,1.0446319623711,1.00236180944365,0.150529182893205,0.150529182893205,0.030792203330257,0.119736979562948,0
16,5,1,0.0180169899481037,0.980592199317714,0.981271213946086,0.147789480002043,0.147789480002043,0.0846407544143394,0.0631487255877031,0
16,6,1,0.0196592512569708,2.11736653174966,1.02476647939341,0.187849501152411,0.187849501152411,0.00799846964176121,0.179851031510649,0
16,7,1,0.0204571529380609,1.33155842867289,1.0066797566344,0.160677043238732,0.160677043238732,0.0293545637637558,0.131322479474976,0
16,8,1,0.00272763570075013,0.243154452604927,0.986901002814629,0.121813952326781,0.121813952326781,0.0435599196197545,0.0782540327070268,0
16,9,1,0,1.57022582542614,1.00447675444932,0.169194641610424,0.169194641610424,0.0437830453616471,0.125411596248777,0
17,1,1,0,2.22044604925031e-16,0.990210583463843,0.113309024211891,0.113309024211891,0.0184955840488155,0.0948134401630756,0
17,2,1,0.0242429123909554,1.37851113397232,1.01298179155766,0.162246084999296,0.162246084999296,0.0241983601133781,0.138047724885918,0
17,3,1,0.0279892300807119,2.63301619384634,1.0101644234873,0.206905646311046,0.206905646311046,0.0742070839649863,0.13269856234606,0
17,4,1,0,0.810750389466544,0.998977439985586,0.142221183709989,0.142221183709989,0.0307626551781359,0.111458528531854,0
17,5,1,0.0109407625958767,2.22044604925031e-16,0.977251285150846,0.112908723551934,0.112908723551934,0.0427003017420381,0.0702084218098961,1
17,6,1,0.010704190167715,0.43902218449433,0.990123670142878,0.128914640279938,0.128914640279938,0.0342662170649896,0.0946484232149487,0
17,7,1,0,2.22044604925031e-16,0.978549265203425,0.112963185991437,0.112963185991437,0.040290369717858,0.0726728162735785,0
17,8,1,0.0172142778591394,1.94656415380643,1.01569455450841,0.182366520301755,0.182366520301755,0.0391682401481871,0.143198280153568,0
17,9,1,0.0480036957717112,2.41906406602922,1.02347033747814,0.198874788731392,0.198874788731392,0.0409131102780217,0.157961678453371,0
18,1,0,0.0753996946610532,NaN,NaN,NaN,NaN,NaN,NaN,0
18,2,1,0.0123113745263088,1.28473232480485,1.00856710152474,0.159002558655843,0.159002558655843,0.0293367327477938,0.12966582590805,0
18,3,1,0.0116658810491085,2.41389401101381,1.04348527031,0.197418799389138,0.197418799389138,0.00145600561523743,0.1959627937739,0
18,4,1,0.0185907578986957,1.01999219049745,1.01380655928131,0.149479762144298,0.149479762144298,0.00986610178197384,0.139613660362324,1
18,5,0,0.0663639412455754,NaN,NaN,NaN,NaN,NaN,NaN,0
18,6,1,0,1.56364945929756,1.0022643129126,0.168982871011854,0.168982871011854,0.0512837601011972,0.117699110910657,0
18,7,1,0.0409915013132104,1.08238550513217,0.990786000719533,0.151798209622282,0.151798209622282,0.055892260297441,0.095905949324841,0
18,8,1,0.0351513844445671,2.61590275664495,1.01749655843149,0.206104728368784,0.206104728368784,0.0594850947955198,0.146619633573264,0
18,9,1,0.0392523834228502,1.50638930911666,1.01260689650693,0.166801261012465,0.166801261012465,0.029465326177284,0.137335934835181,0
19,1,1,0,2.03283083218858,1.01718475187963,0.185270954770316,0.185270954770316,0.0257624841025044,0.159508470667812,0
19,2,1,0.0331301817919284,2.57643463493305,1.02426110235629,0.20420261240568,0.20420261240568,0.0257075598731132,0.178495052532566,0
19,3,1,0.0276435474301073,2.15386568456918,1.0248298811613,0.18914282752952,0.18914282752952,0.00912168250339096,0.180021145026129,0
19,4,1,0.00905934297481021,1.55908443484416,0.987572575566052,0.168618261216105,0.168618261216105,0.0885623292016487,0.0800559320144559,0
19,5,1,0.0124919977157526,0.506562229024792,0.994974871615238,0.131374410488669,0.131374410488669,0.031457350850783,0.0999170596378865,0
19,6,1,0.013585426420172,1.36424102865736,1.01206548169622,0.161703471022713,0.161703471022713,0.0159305329215629,0.14577293810115,0
19,7,1,0.0264024102808614,0.214576554513645,0.992275462565027,0.120948148156316,0.120948148156316,0.0282738828214191,0.092674265334897,1
19,8,1,0.018712645593016,0.921192276874429,0.991566478339439,0.146052968524693,0.146052968524693,0.0552809813604929,0.0907719871642,0
19,9,1,0.0372288200095295,1.32269006810117,1.00003633863556,0.160421630149482,0.160421630149482,0.0469241298234036,0.113497500326079,0
20,1,0,0.0689859022971117,NaN,NaN,NaN,NaN,NaN,NaN,0
20,2,1,0.0310398593358764,0.54022793269905,0.994253281615214,0.132560798563876,0.132560798563876,0.0345798396962132,0.0979809588676625,0
20,3,1,0,1.73125492306458,1.00904980926196,0.17483624069765,0.17483624069765,0.0371546643428028,0.137681576354847,0
20,4,1,0.0339589854467257,1.19591096516931,1.01102430304969,0.155751588964338,0.155751588964338,0.0127722411006026,0.142979347863735,0
20,5,1,0.00148751941504647,0.865981657531262,1.00106435864019,0.144184128135749,0.144184128135749,0.0279283435724834,0.116255784563266,0
20,6,1,0,2.22044604925031e-16,0.981575647130809,0.112944601137365,0.112944601137365,0.0489790497574445,0.0639655513799204,0
20,7,1,0.0109345873142832,2.75723876392174,1.01661282632969,0.211049588535833,0.211049588535833,0.053075653404426,0.157973935131407,0
20,8,0,0.0761927483540935,NaN,NaN,NaN,NaN,NaN,NaN,0
20,9,1,0.0241764093400748,2.22044604925031e-16,0.974451810068935,0.112524355693233,0.112524355693233,0.0676727976086727,0.0448515580845602,1
21,1,1,0.0311580129404434,0.583888144982356,0.999986653734971,0.134157223315162,0.134157223315162,0.020793032727712,0.11336419058745,0
21,2,1,0.0165317180538211,0.822315237212279,1.01214731838921,0.142435350857943,0.142435350857943,0,0.142435350857943,0
21,3,1,0.0349153796960919,1.6087080641306,0.99476118331535,0.170552752521213,0.170552752521213,0.0712090407428957,0.099343711778317,0
21,4,1,0.0207344134875911,1.17413470688683,0.993776648919095,0.155088530395068,0.155088530395068,0.0583864264589321,0.0967021039361357,0
21,5,1,0,1.55140918161258,0.998862802717837,0.168550861487811,0.168550861487811,0.058202079677947,0.110348781809864,0
21,6,1,0.0409258170150155,0.719694178413941,1.00598391449295,0.138937090784111,0.138937090784111,0.00948162790576834,0.129455462878343,0
21,7,1,0,2.22044604925031e-16,0.971566997483064,0.112315441698202,0.112315441698202,0.0752041348217741,0.0371113068764277,1
21,8,1,0.0427259601819543,1.91961522113763,1.01066692940051,0.181489674805965,0.181489674805965,0.0394691974883845,0.142020477317581,0
21,9,0,0.0621912056823534,NaN,NaN,NaN,NaN,NaN,NaN,0
22,1,1,0.00579757105975452,2.22044604925031e-16,0.967268207397609,0.112382927780773,0.112382927780773,0.0611287583853978,0.0512541693953753,1
22,2,1,0.0490880464807138,1.18654997602584,1.00920276377079,0.155501452997289,0.155501452997289,0.0246287344895946,0.130872718507694,0
22,3,1,0,1.13569143796746,1.01804592868232,0.153464679599588,0.153464679599588,0.00580199070203763,0.147662688897551,0
22,4,1,0.0452938351493742,1.2014119389234,1.0027949361098,0.156102778663368,0.156102778663368,0.037396206299904,0.118706572363464,0
22,5,1,0.0217653720412815,2.40137340087763,1.00873482343031,0.198696394069963,0.198696394069963,0.0687121249510775,0.129984269118885,0
22,6,1,0.00716977886862384,0.108602677240233,0.979657413311025,0.116867977162446,0.116867977162446,0.0420911886006305,0.0747767885618159,0
22,7,1,0.0360679208916406,2.05596329982401,1.0105913670729,0.186383003488482,0.186383003488482,0.052873829757006,0.133509173731476,0
22,8,1,0.0557465544832228,0.675962331736744,1.00591444698137,0.137397253063281,0.137397253063281,0.0127678583066457,0.124629394756635,0
22,9,1,0,2.22044604925031e-16,0.989043018089578,0.113286029067974,0.113286029067974,0.0206893730832144,0.0925966559847599,0
23,1,0,0.0621441476084588,NaN,NaN,NaN,NaN,NaN,NaN,0
23,2,1,0.0421095867809096,2.22044604925031e-16,0.994618153824797,0.113361142932917,0.113361142932917,0.0144011941042186,0.0989599488286985,1
23,3,1,0.02156700951003,0.489765982534719,0.981860738343374,0.130369766106066,0.130369766106066,0.0656392854502254,0.0647304806558409,0
23,4,1,0.00979038478831027,1.44699216329001,0.988481575164329,0.16466258220895,0.16466258220895,0.0821677100452401,0.0824948721637103,0
23,5,1,0.0420229452323778,0.688278113968489,1.00553771316231,0.137827146564872,0.137827146564872,0.00956888810996234,0.12825825845491,0
23,6,1,0.00364298251973986,1.32762733189307,1.01131632981841,0.160425353432942,0.160425353432942,0.016662467477177,0.143762885955765,0
23,7,1,0.040656197771278,2.24342922392402,1.01293576499569,0.192929421655064,0.192929421655064,0.0448214232476772,0.148107998407387,0
23,8,1,0.0293173879676811,1.76118721604472,1.03028997750828,0.174779354884877,0.174779354884877,0,0.174779354884877,0
23,9,1,0.025652341685206,2.41500993540231,1.02774723381059,0.19822073039687,0.19822073039687,0.0103720257993439,0.187848704597527,0
24,1,1,0.00125518756044345,0.868868137936138,0.982410167767739,0.143873183218721,0.143873183218721,0.0776685264633458,0.0662046567553755,0
24,2,1,0,2.33941507856746,1.01663504505103,0.196194965483359,0.196194965483359,0.0381614152194122,0.158033550263947,0
24,3,1,0.0321190431608432,1.22131984000652,1.01222711777501,0.156617355081721,0.156617355081721,0.0104107306259443,0.146206624455777,0
24,4,1,0.0440754853635017,2.22044604925031e-16,0.993691220372845,0.113346605297561,0.113346605297561,0.0168737150065555,0.0964728902910051,1
24,5,1,0.0134489389030153,2.69055569920592,1.02531794736246,0.20818932245148,0.20818932245148,0.0268586452145853,0.181330677236895,0
24,6,1,0.044971106269196,0.22579814072522,1.01977778336535,0.120902361529916,0.120902361529916,0,0.120902361529916,0
24,7,0,0.0604210621331715,NaN,NaN,NaN,NaN,NaN,NaN,0
24,8,1,0.00825974395063759,2.4528995362367,1.0191192928489,0.200110177784704,0.200110177784704,0.0354111331614476,0.164699044623257,0
24,9,1,0,1.13134440564417,1.00951688731508,0.153497787736438,0.153497787736438,0.0145629925476628,0.138934795188775,0
25,1,1,0,1.55401733639581,1.00165511746157,0.168641641243259,0.168641641243259,0.0508007895240537,0.117840851719205,0
25,2,1,0.0237546275291907,1.498093915791,1.00039091757787,0.166657033695044,0.166657033695044,0.0522081613110373,0.114448872384007,0
25,3,1,0.0450335343508711,0.984486201177241,1.00324523790257,0.148384355806126,0.148384355806126,0.0262770461115384,0.122107309694587,0
25,4,1,0.0465805204652004,0.462695063292034,0.985489446629799,0.12956633749944,0.12956633749944,0.055099656358506,0.074466681140934,0
