auction_id,mechanism,bidder_id,entered,k,e0,e2,c,score,b0,b2,winner
1,FP,7,1,0.0205626550008111,2.09023324056132,1.00715009393524,0.190915008772056,0.19091500926045,0.19091500926045,0,0
1,FP,8,1,0.018614183799851,0.121752599795643,0.991391927568318,0.119148545926827,0.119148545870463,0.119148545870463,0,0
1,FP,9,1,0.0444332442344242,2.22044604925031e-16,0.981117808950508,0.113655155952832,0.113655155743421,0.113655155743421,0,0
1,FP,10,1,0.0150912882683446,2.45281332766762,1.00723205871582,0.203814025674801,0.203814024375987,0.203814024375987,0,0
1,FP,11,1,0,0.431696977752417,1.00028570567188,0.131175623000134,0.131175622288698,0.131175622288698,0,0
1,FP,12,1,0.0235525379665443,0.736766242580946,1.0013065701858,0.142136601400667,0.142136602395141,0.142136602395141,0,0
1,FP,13,1,0.00559305200710166,0.967282177612964,0.99229708295845,0.149309767039473,0.14930976635218,0.14930976635218,0,0
1,FP,14,1,0.00483259189934237,2.22044604925031e-16,0.987172358580296,0.11434174188085,0.114341741674868,0.114341741674868,0,0
1,FP,15,1,0.0180428025422032,0.309221341687921,0.993056889361387,0.126001866368431,0.12600186639503,0.12600186639503,0,0
2,UP,1,1,0.0562567549415762,2.22044604925031e-16,0.990042108273164,0.113266972246894,0.113266972246894,0.0265850279870104,0.0866819442598838,0
2,UP,2,1,0.0267006127457103,0.130125148433673,0.996578312640728,0.118010242212601,0.118010242212601,0.0137909840903124,0.104219258122289,0
2,UP,3,1,0.0321639060148661,0.177212676003042,0.994059159368663,0.119652562455132,0.119652562455132,0.0221924536977179,0.0974601087574138,0
2,UP,4,1,0,2.75228999838312,1.02356441371337,0.210498970404332,0.210498970404332,0.0338732057196038,0.176625764684728,0
2,UP,5,1,0.0126639908234228,2.22044604925031e-16,0.979170487329724,0.112817942788222,0.112817942788222,0.055305684473951,0.0575122583142711,0
2,UP,6,1,0.0339468597433913,0.0141480217344873,0.990673991356798,0.113786281457246,0.113786281457246,0.0254089293828465,0.0883773520743995,0
2,UP,7,1,0.0309877607534717,1.53291704937559,1.00870313527482,0.167793585847369,0.167793585847369,0.0310421717363191,0.13675141411105,0
2,UP,8,1,0.00788592220084134,2.22044604925031e-16,0.999234357104801,0.113399213570186,0.113399213570186,0.00205351282469815,0.111345700745487,0
2,UP,9,1,0,2.89554748228449,1.01298048834306,0.216110670798568,0.216110670798568,0.0678826750141698,0.148227995784398,0
2,UP,10,1,0.00514677320976565,2.22044604925031e-16,0.987463609585987,0.113189160259318,0.113189160259318,0.0334255952648105,0.0797635649945073,0
2,UP,11,1,0.0426120558235635,2.22044604925031e-16,0.974113562700792,0.1125010158745,0.1125010158745,0.0685570105414567,0.0439440053330432,1
2,UP,12,1,0.0587557622791541,1.91386409123194,0.996480806267699,0.181421253693443,0.181421253693443,0.077463615277521,0.103957638415922,0
2,UP,13,1,0.0247915544491925,1.28155165678197,1.02036878885847,0.158402568233785,0.158402568233785,0,0.158402568233785,0
2,UP,14,1,0.0175378529485892,1.17725832232165,0.999157136410573,0.155250580294584,0.155250580294584,0.0441120706764214,0.111138509618163,0
2,UP,15,1,0,2.04410450036425,1.02511226937755,0.185221897425218,0.185221897425218,0.00444307554247875,0.18077882188274,0
2,FP,1,1,0,0.752386165826998,1.00022704218098,0.142569471196317,0.142569471611362,0.142569471611362,0,0
2,FP,2,1,0.0384624393686732,0.621660069315052,0.999249209114103,0.137811272195534,0.137811271812828,0.137811271812828,0,0
2,FP,3,1,0.0449765651023716,2.04479885108564,1.02099674503221,0.190870026460592,0.190870026521733,0.190870026521733,0,0
2,FP,4,1,0.00978269006818561,1.09169868216185,0.983694826058896,0.152757277843777,0.152757277906954,0.152757277906954,0,0
2,FP,5,1,0.0128891112130596,0.263486549518979,0.983967280709143,0.123345232885661,0.123345232939165,0.123345232939165,0,0
2,FP,6,0,0.0648383759568929,NaN,NaN,NaN,NaN,NaN,NaN,0
2,FP,7,1,0,0.480015749945743,1.00299301329602,0.133200364036184,0.133200363797483,0.133200363797483,0,0
2,FP,8,1,0.0401951117781391,1.79062776410393,1.01223219844535,0.180840344735442,0.180840347908359,0.180840347908359,0,0
2,FP,9,1,0,2.22044604925031e-16,0.981484276217635,0.113696713340924,0.113696713207283,0.113696713207283,0,1
2,FP,10,1,0.0241359704498592,1.11340472702076,1.00574569642031,0.156029496437496,0.156029496423715,0.156029496423715,0,0
2,FP,11,1,0.0417984628711998,1.14903119567341,1.00032968120136,0.156681841272268,0.156681840866141,0.156681840866141,0,0
2,FP,12,1,0.0473258598682162,2.82302976205911,1.00412579318085,0.216622969405754,0.216622971554783,0.216622971554783,0,0
2,FP,13,1,0.00253676438898755,1.10792858282964,0.990582618804039,0.154115326509816,0.154115327036055,0.154115327036055,0,0
2,FP,14,1,0.0146643120175354,0.586584252185162,1.00402707215242,0.137106136565112,0.13710613610192,0.13710613610192,0,0
2,FP,15,1,0.0234791568507343,1.77795240537513,1.00911256050646,0.180035968790363,0.18003597373708,0.18003597373708,0,0
3,UP,1,1,0.0203533334891982,0.454061996331717,0.979951823246178,0.129002694859322,0.129002694859322,0.0693940312877712,0.0596086635715504,0
3,UP,2,1,0.0238043649092996,0.732297553153876,1.00784625692377,0.139350587056207,0.139350587056207,0.00489826638520785,0.134452320670999,0
3,UP,3,1,0,0.416854568372989,0.993209610006399,0.128157321760715,0.128157321760715,0.0329766420067102,0.0951806797540052,0
3,UP,4,1,0,1.39316074229622,1.00071188052564,0.162926184525201,0.162926184525201,0.0476161352812342,0.115310049243966,0
3,UP,5,1,0,1.66567165036589,1.02036557298038,0.172058209744612,0.172058209744612,0.00401526633896424,0.168042943405648,0
3,UP,6,1,0.00818966634721848,2.34613872325801,1.0164501042872,0.196442199729773,0.196442199729773,0.0389048647061657,0.157537335023608,0
3,UP,7,1,0.0220239710527437,2.22044604925031e-16,0.995067196654255,0.113367356624562,0.113367356624562,0.0132025793365606,0.100164777288002,0
3,UP,8,1,0.02353545132634,0.60265769552821,1.00001083848483,0.134824480918432,0.134824480918432,0.0213954001401111,0.113429080778321,0
3,UP,9,1,0.0250938814680055,2.22044604925031e-16,0.976622381456518,0.112666824419257,0.112666824419257,0.061991398299955,0.0506754261193024,0
3,UP,10,1,0.0326385356255624,0.0676603630361952,1.00261498322921,0.115796152190342,0.115796152190342,0,0.115796152190342,0
3,UP,11,1,0.0402577181835166,2.22044604925031e-16,0.975768642059803,0.112612296161226,0.112612296161226,0.0642275413421042,0.0483847548191221,1
3,UP,12,1,0.0170690842733813,1.50940405862808,1.00421280227642,0.167035504820761,0.167035504820761,0.0423321196132085,0.124703385207553,0
3,UP,13,1,0.0141362085152325,0.954862728307608,0.990707590158748,0.147229528492462,0.147229528492462,0.058762027349572,0.08846750114289,0
3,UP,14,1,0,2.22044604925031e-16,0.976016513866413,0.112628329181982,0.112628329181982,0.0635785086112845,0.0490498205706972,0
3,UP,15,1,0,2.64111252528697,1.00838693986329,0.20719718449828,0.20719718449828,0.0712941554532328,0.135903029045048,0
3,FP,1,1,0.0351374246495185,1.10960928119143,1.01362462810593,0.156788039191412,0.156788036476787,0.156788036476787,0,0
3,FP,2,1,0.0375878198311303,2.22044604925031e-16,0.985462055968189,0.114147793564637,0.114147793496144,0.114147793496144,0,0
3,FP,3,1,0,2.22044604925031e-16,0.987598920355087,0.114390113986111,0.114390113917078,0.114390113917078,0,0
3,FP,4,1,0.0396006202742726,0.777843426621196,1.01309042449466,0.144933184371922,0.144933182512099,0.144933182512099,0,0
3,FP,5,1,0,2.22044604925031e-16,0.981351306412536,0.113681634565026,0.113681634497529,0.113681634497529,0,0
3,FP,6,0,0.0532352461758086,NaN,NaN,NaN,NaN,NaN,NaN,0
3,FP,7,0,0.0673098076313856,NaN,NaN,NaN,NaN,NaN,NaN,0
3,FP,8,1,0.000301567261659072,0.314885325181232,0.985984491399844,0.125401211052779,0.125401210724723,0.125401210724723,0,0
3,FP,9,1,0.0211065672162455,0.576782835265366,0.996360496306278,0.13588830649266,0.135888306660846,0.135888306660846,0,0
3,FP,10,1,0.0144962783353597,0.63450243525708,0.998279621290392,0.138157867045564,0.138157867093153,0.138157867093153,0,0
3,FP,11,1,0.0175367671148564,2.22044604925031e-16,0.981225873977064,0.113667410526843,0.113667410459377,0.113667410459377,0,1
3,FP,12,1,0,2.22044604925031e-16,0.99123373516415,0.114802301985459,0.114802301915404,0.114802301915404,0,0
3,FP,13,1,0.030318840249174,1.78450686003899,1.00827909998509,0.18017446523054,0.180174466070291,0.180174466070291,0,0
3,FP,14,1,0,2.72069824874884,1.00655643743589,0.213260719166096,0.213260719842381,0.213260719842381,0,0
3,FP,15,1,0,2.22044604925031e-16,0.985797590798741,0.114185843214421,0.114185843145846,0.114185843145846,0,0
4,UP,1,1,0.053654026075779,1.47720965292615,1.011352972884,0.165792445431414,0.165792445431414,0.0308372578412245,0.13495518759019,0
4,UP,2,1,0.0659278313956817,0.923202292620596,0.999745258443919,0.146219779898252,0.146219779898252,0.0333034419385349,0.112916337959717,0
4,UP,3,1,0.00502524393117965,2.22044604925031e-16,0.994001656450554,0.113365843380448,0.113365843380448,0.0113545273630359,0.102011316017412,0
4,UP,4,1,0.0290662525730913,0.679995590411244,1.00371718725658,0.137560726040647,0.137560726040647,0.0171031324532904,0.120457593587357,0
4,UP,5,1,0.00758788182894692,2.99949424796814,1.0207006427692,0.219625221519478,0.219625221519478,0.0669221911425981,0.15270303037688,0
4,UP,6,1,0.0174028382630746,2.38463687495229,1.0185049212363,0.197848763568311,0.197848763568311,0.0493146138908727,0.148534149677438,0
4,UP,7,1,0,2.11934561449191,1.01713241095142,0.188464092928173,0.188464092928173,0.042535843657836,0.145928249270337,0
4,UP,8,1,0.0514501145540429,3.32580370021248,1.00572402698032,0.231601217591856,0.231601217591856,0.107333361516376,0.12426785607548,0
4,UP,9,1,0.0294868329966743,0.387065632315744,0.987434161051862,0.127010285452955,0.127010285452955,0.0374682668401084,0.0895420186128469,0
4,UP,10,1,0.0495570568782743,1.57140215171902,1.02233109161435,0.168789942282196,0.168789942282196,0.0129912795037755,0.15579866277842,0
4,UP,11,1,0.0326307196793065,1.27414149575693,1.00504423412572,0.158671575416622,0.158671575416622,0.0356943999983604,0.122977175418262,0
4,UP,12,0,0.07234924054771,NaN,NaN,NaN,NaN,NaN,NaN,0
4,UP,13,1,0.0528301195692932,2.22044604925031e-16,0.975159419472896,0.112814218444659,0.112814218444659,0.0465774926444712,0.0662367258001876,1
4,UP,14,1,0.0434164677708497,2.561668178002,1.00635824143232,0.204428925383201,0.204428925383201,0.0789569255451193,0.125471999838081,0
4,UP,15,1,0.0334893536163622,0.386162350775109,0.999981829599165,0.127128071256625,0.127128071256625,0.0137625702731009,0.113365500983524,0
4,FP,1,1,0.023181295479958,2.22044604925031e-16,0.985397564356712,0.115130605844525,0.115130605981086,0.115130605981086,0,0
4,FP,2,1,0.0223120454013225,0.782091026035735,0.981077997878892,0.142444102981511,0.142444104843517,0.142444104843517,0,0
4,FP,3,0,0.05626627622991,NaN,NaN,NaN,NaN,NaN,NaN,0
4,FP,4,1,0.00350993975722004,0.151083355528412,0.986882729357021,0.120670036844595,0.120670037023448,0.120670037023448,0,0
4,FP,5,1,0.00749660248054208,2.32279837971505,1.01636509139101,0.201217805809084,0.201217805785521,0.201217805785521,0,0
4,FP,6,1,0.0285722394684849,2.22044604925031e-16,0.97670826839279,0.114145239682216,0.114145239811552,0.114145239811552,0,0
4,FP,7,0,0.0509635028287994,NaN,NaN,NaN,NaN,NaN,NaN,0
4,FP,8,1,0.0163449996141476,2.22044604925031e-16,0.972867679957942,0.113709716953705,0.113709717079793,0.113709717079793,0,1
4,FP,9,0,0.0504327490962045,NaN,NaN,NaN,NaN,NaN,NaN,0
4,FP,10,0,0.0635943293851233,NaN,NaN,NaN,NaN,NaN,NaN,0
4,FP,11,1,0.0239589928203231,2.22044604925031e-16,0.984606339979155,0.11504088100011,0.115040881136022,0.115040881136022,0,0
4,FP,12,1,0.00584324986897319,2.26831023899221,0.994794740286809,0.196834674591171,0.196834674682798,0.196834674682798,0,0
4,FP,13,1,0.0229135649825708,0.526840480264467,0.988789467713966,0.13424442675864,0.134244427739134,0.134244427739134,0,0
4,FP,14,1,0.019661605730109,0.637447015933416,1.00472830999475,0.139983953816311,0.139983955063884,0.139983955063884,0,0
4,FP,15,1,0.0241822089763876,1.0256692646221,1.01466319536683,0.154911870758388,0.154911866513105,0.154911866513105,0,0
5,UP,1,1,0,0.881876667413449,1.01071816717219,0.1445965992496,0.1445965992496,0.00243864567928986,0.14215795357031,0
5,UP,2,1,0.0274064208242704,0.975577887179969,0.989595109056104,0.147936555132954,0.147936555132954,0.0624539561084696,0.0854825990244847,0
5,UP,3,1,0.0274328769313695,1.80298466037995,1.01509986658815,0.177190222848866,0.177190222848866,0.0232757155377174,0.153914507311148,0
5,UP,4,1,0,1.39608988091163,1.00553630820877,0.162989875752216,0.162989875752216,0.0347353869332917,0.128254488818924,0
5,UP,5,1,0.0168448897434104,0.413121561420854,0.988791349791425,0.12791792720121,0.12791792720121,0.044591897601702,0.0833260295995083,0
5,UP,6,1,0.0149805504995472,1.61498722354041,0.989150230175987,0.17065487166228,0.17065487166228,0.0863659287893809,0.0842889428728994,0
5,UP,7,1,0.0558391598002268,2.22044604925031e-16,0.966784985698822,0.111919950148809,0.111919950148809,0.0876392765937828,0.0242806735550267,1
5,UP,8,1,0,2.30601962403409,1.00894786273704,0.195271587296571,0.195271587296571,0.0578635440358745,0.137408043260696,0
5,UP,9,1,0.00831843817426314,2.22044604925031e-16,0.973046450456513,0.112425370868793,0.112425370868793,0.0713445383042139,0.041080832564579,0
5,UP,10,1,0.0596925785826973,0.167382916008945,0.988228406803009,0.119164563281821,0.119164563281821,0.0373489680750124,0.0818155952068083,0
5,UP,11,1,0.00667349170813684,2.03513760265664,1.00146891493577,0.185746247093184,0.185746247093184,0.0684049960524989,0.117341251040685,0
5,UP,12,1,0,2.22044604925031e-16,0.989748570200757,0.113259013886037,0.113259013886037,0.027364662702636,0.085894351183401,0
5,UP,13,1,0.0305347220713964,0.982064100920192,1.01216767982648,0.14811375877613,0.14811375877613,0.00206661249759887,0.146047146278531,0
5,UP,14,1,0.0367743850641087,1.93574852590401,1.01875725278269,0.181743855835653,0.181743855835653,0.0180162022391864,0.163727653596467,0
5,UP,15,1,0.0267743404965697,2.12455383285481,1.00609846894188,0.18887799466997,0.18887799466997,0.0591151703304245,0.129762824339546,0
5,FP,1,1,0,0.240458593184875,1.00182445643668,0.124551592765486,0.124551592851265,0.124551592851265,0,0
5,FP,2,1,0.0223319053697088,1.80429467969182,1.00123873384978,0.180079544699454,0.180079540536793,0.180079540536793,0,0
5,FP,3,1,0.045338580358793,2.2132946569345,1.01625392499995,0.19632221656686,0.19632221487808,0.19632221487808,0,0
5,FP,4,1,0,2.63769923982015,1.00060755729251,0.209635501390421,0.209635490794909,0.209635490794909,0,0
5,FP,5,1,0,2.22044604925031e-16,0.999424015158617,0.115731079736831,0.115731079557807,0.115731079557807,0,0
5,FP,6,1,0.00748691143056243,0.845335285910316,0.997444011409397,0.145558216725782,0.145558216498902,0.145558216498902,0,0
5,FP,7,1,0.00368051089502054,0.900788637631558,0.980975065608518,0.145662004925652,0.145662004635829,0.145662004635829,0,0
5,FP,8,1,0.0404110084238726,2.22044604925031e-16,0.994747296762049,0.115200739870661,0.115200739678151,0.115200739678151,0,0
5,FP,9,1,0,0.127339862495463,0.994505019238107,0.119700197711159,0.11970019767427,0.11970019767427,0,0
5,FP,10,1,0.0199431862172216,1.5712805274911,1.02105149239277,0.174042658407493,0.174042657105516,0.174042657105516,0,0
5,FP,11,1,0,2.22044604925031e-16,0.978526584144495,0.11336131105983,0.113361310850588,0.113361310850588,0,1
5,FP,12,1,0,0.438377001869873,0.990329319575366,0.130284043674165,0.130284043175862,0.130284043175862,0,0
5,FP,13,1,0.018969521974012,1.33445803354434,0.997649382524327,0.162969819488604,0.162969820124975,0.162969820124975,0,0
5,FP,14,1,0,0.850959392680911,0.999424168257184,0.145982703508015,0.145982703025498,0.145982703025498,0,0
5,FP,15,1,0.0123333311750704,0.235576609989558,0.991706572489591,0.123230670223293,0.12323067032238,0.12323067032238,0,0
6,UP,1,1,0.035072344016806,1.33302324362462,1.01536897245809,0.160564742098632,0.160564742098632,0.0179846244512484,0.142580117647384,0
6,UP,2,1,0,0.470893437922773,0.982514642376657,0.129850019055854,0.129850019055854,0.0496483863472984,0.0802016327085552,0
6,UP,3,1,0,0.818753540941781,1.00156111111573,0.142504374825404,0.142504374825404,0.0261403896831467,0.116363985142257,0
6,UP,4,1,0.0191544414735332,2.22044604925031e-16,0.987965233021723,0.113262504785782,0.113262504785782,0.0227121726632298,0.0905503321225522,0
6,UP,5,1,0.0176414857679949,2.38741217060897,1.01323327197214,0.198106258394443,0.198106258394443,0.0595810631961295,0.138525195198313,0
6,UP,6,1,0.0444980687745337,3.20106662573735,1.01382176058262,0.227016559615959,0.227016559615959,0.0873740374828327,0.139642522133126,0
6,UP,7,1,0.0259331522863656,2.22044604925031e-16,0.982062397918176,0.113094549400528,0.113094549400528,0.0337515652802128,0.0793429841203152,0
6,UP,8,1,0.000219331263171398,0.010855712896386,0.972523026683391,0.113069199816269,0.113069199816269,0.0518380299810143,0.0612311698352545,0
6,UP,9,1,0.0315717302952,1.26001465378958,1.01161190060387,0.1580655183308,0.1580655183308,0.02261872069,0.1354467976408,0
6,UP,10,1,0.0599481061202658,1.41858723876117,1.01771926855559,0.163532716273264,0.163532716273264,0.0164902367589339,0.147042479514331,0
6,UP,11,1,0,2.22044604925031e-16,0.974336241467083,0.112774751395133,0.112774751395133,0.0481009427723857,0.064673808622747,1
6,UP,12,1,0.00555503725332981,0.696966761601332,1.005616670499,0.138147220217722,0.138147220217722,0.0140831952548081,0.124064024962914,0
6,UP,13,1,0.0228751127304582,0.686953221754145,0.989134260289907,0.137709106341003,0.137709106341003,0.0449392144325492,0.0927698919084538,0
6,UP,14,1,0,2.22044604925031e-16,0.990087636860977,0.113306724707719,0.113306724707719,0.0187267156569548,0.0945800090507643,0
6,UP,15,1,0.0503448624432443,0.962509519727366,0.988425657826576,0.147490037518861,0.147490037518861,0.0560655252902519,0.091424512228609,0
6,FP,1,1,0.0131679012216391,1.89532933281202,1.00970966925256,0.185266556321181,0.185266559006851,0.185266559006851,0,0
6,FP,2,1,0.0319858394949709,1.28473232480485,1.01021155646872,0.163616746696839,0.163616750128852,0.163616750128852,0,0
6,FP,3,1,0.0387685928134287,2.41389401101381,1.02287402045428,0.20519436805753,0.205194367528541,0.205194367528541,0,0
6,FP,4,1,0,1.01999219049745,0.992237961917336,0.152167029300084,0.152167029635686,0.152167029635686,0,0
6,FP,5,1,0.0175996564707184,1.56364945929756,1.01046284675179,0.173560747146155,0.173560753322667,0.173560753322667,0,0
6,FP,6,1,0.0457087231175009,1.08238550513217,1.00581454582789,0.155924696250805,0.155924697122869,0.155924697122869,0,0
6,FP,7,1,0,2.61590275664495,0.997192363139414,0.209463479025212,0.209463478343133,0.209463478343133,0,0
6,FP,8,0,0.0753996946610532,NaN,NaN,NaN,NaN,NaN,NaN,0
6,FP,9,1,0.0123113745263088,1.50638930911666,1.01138821271378,0.171630085307314,0.171630099517073,0.171630099517073,0,0
6,FP,10,1,0.0116658810491085,1.59040427585936,1.01013657228168,0.174474881350017,0.174474882474535,0.174474882474535,0,0
6,FP,11,1,0.0185907578986957,4.03324743102772,1.02922042123113,0.263482063987119,0.263482063987118,0.263482063987118,0,0
6,FP,12,0,0.0663639412455754,NaN,NaN,NaN,NaN,NaN,NaN,0
6,FP,13,1,0,2.46151135727738,1.0135865275159,0.205833963017988,0.205833962450215,0.205833962450215,0,0
6,FP,14,1,0.0409915013132104,0.588472150389695,0.993775872500027,0.137000890934331,0.137000890871487,0.137000890871487,0,0
6,FP,15,1,0.0351513844445671,2.22044604925031e-16,0.991525405540759,0.115825503034796,0.115825503116083,0.115825503116083,0,1
7,UP,1,1,0.0453603705519398,0.628902281589855,1.00278962519233,0.135747036142488,0.135747036142488,0.0148621825783821,0.120884853564106,0
7,UP,2,1,0.031308512106298,1.33922449994703,1.00548760066764,0.160969031801819,0.160969031801819,0.0328452303647726,0.128123801437046,0
7,UP,3,1,0.00644240704009691,1.22976751831445,1.00123675750534,0.157116183279817,0.157116183279817,0.0403978346904509,0.116718348589366,0
7,UP,4,1,0.0267052870314163,0.964020780846355,0.977578019562069,0.146996480006887,0.146996480006887,0.0937569777887565,0.0532395022181308,0
7,UP,5,1,0,0.926912171623073,1.0155506412545,0.146027310359663,0.146027310359663,0,0.146027310359663,0
7,UP,6,1,0.0162381474780924,3.15387741619671,1.01019404566264,0.225380930002091,0.225380930002091,0.0846292487724448,0.140751681229646,0
7,UP,7,1,0.0257236350101295,1.54771301154442,1.00514068656094,0.168385744828575,0.168385744828575,0.0411927499009802,0.127192994927594,0
7,UP,8,1,0.0334034013506871,2.22044604925031e-16,0.983878378707492,0.113051321727049,0.113051321727049,0.0429073028252826,0.0701440189017667,1
7,UP,9,1,0.0364569603371332,1.6712725736502,1.01616130650101,0.172463342984854,0.172463342984854,0.0157008823584311,0.156762460626423,0
7,UP,10,1,0.049503842692293,0.296833795929984,0.994913852420934,0.123917736978935,0.123917736978935,0.0241643981646267,0.0997533388143083,0
7,UP,11,1,0,2.22044604925031e-16,0.995306432808007,0.113370446186045,0.113370446186045,0.0125637734982603,0.100806672687784,0
7,UP,12,1,0.0188805232686729,0.696705376837333,0.994345636611016,0.138124984285778,0.138124984285778,0.0398962273908432,0.0982287568949347,0
7,UP,13,1,0.0387536224382402,3.45892581395344,1.01622697371635,0.236011562400577,0.236011562400577,0.0790729098283218,0.156938652572255,0
7,UP,14,1,0.0200388998263948,1.25719974017041,0.97962996138994,0.15753678929526,0.15753678929526,0.0987917144482584,0.0587450748470013,0
7,UP,15,1,0,0.54022793269905,0.984322166169458,0.132275356981541,0.132275356981541,0.0609406103162237,0.0713347466653171,0
7,FP,1,0,0.0553463855808815,NaN,NaN,NaN,NaN,NaN,NaN,0
7,FP,2,1,0.0311580129404434,0.719694178413941,1.00167952581604,0.141571982687999,0.141571981690236,0.141571981690236,0,0
7,FP,3,1,0.0165317180538211,2.22044604925031e-16,0.947088070980779,0.109796183667065,0.109796183608662,0.109796183608662,0,1
7,FP,4,1,0.0349153796960919,1.91961522113763,1.00509557859185,0.184616556141602,0.184616555641024,0.184616555641024,0,0
7,FP,5,1,0.0207344134875911,1.48213790183794,1.01740718507606,0.170460373615808,0.170460373886473,0.170460373886473,0,0
7,FP,6,1,0,2.51280304033425,0.997270761343922,0.204817048838127,0.204817053234081,0.204817053234081,0,0
7,FP,7,1,0.0409258170150155,2.22044604925031e-16,0.99697093406007,0.115452900340256,0.115452900268133,0.115452900268133,0,0
7,FP,8,1,0,0.128380580405653,0.992023526996037,0.119455794012616,0.119455793900413,0.119455793900413,0,0
7,FP,9,1,0.0427259601819543,0.236901567040254,0.987451407937924,0.122795236786286,0.122795236601473,0.122795236601473,0,0
7,FP,10,0,0.0621912056823534,NaN,NaN,NaN,NaN,NaN,NaN,0
7,FP,11,1,0.00826925149041819,1.9692545198914,1.01754647327292,0.187793164669132,0.187793159648575,0.187793159648575,0,0
7,FP,12,1,0.0139021522437117,0.324063372023902,1.00751323391956,0.128168850019772,0.128168849496487,0.128168849496487,0,0
7,FP,13,1,0.0324808829814968,1.07840584224435,0.982388899873921,0.152136625355333,0.152136627032416,0.152136627032416,0,0
7,FP,14,1,0.0222139767818476,2.22044604925031e-16,0.972238104720973,0.112648197493203,0.112648197428283,0.112648197428283,0,0
7,FP,15,1,0.0311271822947167,0.986999420413146,1.00159422692744,0.151065011147104,0.151065013167619,0.151065013167619,0,0
8,UP,1,1,0.043047401788103,2.36712268095089,1.02633641454348,0.196892757202724,0.196892757202724,0.0334894354526969,0.163403321750027,0
8,UP,2,1,0.0104445275929658,2.86428245480632,1.02722463847018,0.21452162405904,0.21452162405904,0.0494318864637846,0.165089737595255,0
8,UP,3,1,0,2.01626785426092,1.02414041533718,0.184525097360551,0.184525097360551,0.0252911835112911,0.15923391384926,0
8,UP,4,1,0,1.14675014391592,1.00951833116477,0.154080960609702,0.154080960609702,0.0226090938045335,0.131471866805169,0
8,UP,5,1,0.0363590798152323,0.648274045781064,0.983573658472875,0.136189992594868,0.136189992594868,0.0539776715099505,0.0822123210849176,0
8,UP,6,1,0.0602227068766136,2.01260052664634,0.99459383173453,0.184920203300687,0.184920203300687,0.0817845606894565,0.10313564261123,0
8,UP,7,1,0.0196710659154278,0.388069346309678,1.00229350191751,0.127190871699548,0.127190871699548,0.00943634143021038,0.117754530269337,0
8,UP,8,1,0.00181668750097278,1.95474940566358,1.0180933353651,0.182580563937268,0.182580563937268,0.0348278669025766,0.147752697034691,0
